gene1,gene2,corr
DOHH,CUEDC2,0.6711064412238463
DOHH,CC2D1A,0.6733176009657884
DOHH,CCHCR1,0.6212893695528622
DOHH,TAF6L,0.6791561274539539
DOHH,B3GAT3,0.7402517538247592
DOHH,NDUFB7,0.7809274924603653
DOHH,SCAF8,0.6351022915787268
DOHH,MBD5,0.6021301905102573
DOHH,HMG20B,0.7247349740530209
DOHH,CCS,0.6722629263171572
DOHH,NTMT1,0.7032261272511736
DOHH,CNPY3,0.6394240245452167
DOHH,PTPN4,0.6129273543539755
DOHH,SLC39A3,0.7904657267861364
DOHH,SUGP1,0.7364055435173633
DOHH,MZT2A,0.6688740766486151
DOHH,KMT2E,0.6441397500820614
DOHH,ETV2,0.6165833997189422
DOHH,RPS6KA4,0.6331873201831607
DOHH,SCX,0.6062173954924249
DOHH,DDX49,0.7053201538732332
DOHH,HIPK1,0.6038809966226191
DOHH,CACTIN,0.8423231353646676
DOHH,AGAP3,0.6294793970305765
DOHH,ATG4B,0.6193412071654778
DOHH,RING1,0.6567981259775769
DOHH,PPP1R12A,0.6085064558225868
DOHH,IRF2BP1,0.6847902775341648
DOHH,EMC6,0.6797503014083689
DOHH,SPATA2L,0.6773044353468639
DOHH,SPPL2B,0.7094767942043727
DOHH,SBNO2,0.6113373182518307
DOHH,GSDMD,0.6530588237404782
DOHH,DPP8,0.6023466609195555
DOHH,TRABD,0.7311456526362722
DOHH,PSMC3,0.6587276189803516
DOHH,ZNF653,0.7378501779879754
DOHH,APBA3,0.767444957806742
DOHH,DPM3,0.6640476474091135
DOHH,DTYMK,0.6017840752299985
DOHH,CTU2,0.6876758621020073
DOHH,MRPL55,0.7017723213946397
DOHH,IRF3,0.6892163195603124
DOHH,TUT1,0.6957190068247604
DOHH,WDR36,0.6378384520157997
DOHH,APOE,0.6163313249557789
DOHH,TMUB1,0.7507291053803531
DOHH,THOC6,0.6494517394128448
DOHH,FDXR,0.6412512978586941
DOHH,SSBP4,0.7043320882212472
DOHH,MRPS34,0.7362363883780407
DOHH,PKN2,0.6079675423791471
DOHH,MRPS12,0.6952590863202062
DOHH,GALK1,0.6926798869949818
DOHH,PUS1,0.667511379980119
DOHH,NDUFV1,0.6405055617121596
DOHH,PIAS1,0.6203389892830914
DOHH,POLR2E,0.6934424069792413
DOHH,GTF2F1,0.6367179174470906
DOHH,KRI1,0.6470374824383415
DOHH,MFSD10,0.6356982789577198
DOHH,SCRIB,0.6520666713845757
DOHH,TSR3,0.8128746038506316
DOHH,MRPL23,0.6506126467169251
DOHH,COPE,0.7607701983160587
DOHH,ESRRA,0.6799530892902177
DOHH,DGCR6L,0.7262888529314696
DOHH,LONP1,0.7853863909955598
DOHH,NDUFB10,0.6219613904966335
DOHH,SIRT6,0.8365655024274423
DOHH,RABEP2,0.7003454701138976
DOHH,UBXN1,0.7269546449905916
DOHH,AIP,0.6536522533957585
DOHH,C1orf122,0.6242019350926072
DOHH,SF3A2,0.7127064143862697
DOHH,RFNG,0.665394989918408
DOHH,NUDT22,0.708107259204796
DOHH,MRPL54,0.7149615099198597
DOHH,C16orf91,0.6127515873704041
DOHH,GTPBP6,0.6566398102544182
DOHH,U2AF2,0.6279856501789977
DOHH,INO80D,0.6345285905151573
DOHH,GUK1,0.7104602557975382
DOHH,CHMP1A,0.6251346616859452
DOHH,NUBP2,0.7842055993332345
DOHH,QTRT1,0.6834208425458816
DOHH,NUDT14,0.6610033895757584
DOHH,NT5C,0.7168393985933057
DOHH,REXO4,0.6346190896681513
DOHH,CD2BP2,0.6215263475941729
DOHH,PFDN2,0.6271514219621629
DOHH,THAP7,0.6809961162488699
DOHH,BRAT1,0.7408991668946859
DOHH,XRN1,0.6206554886351415
DOHH,MIB2,0.6837192375879476
DOHH,TBL3,0.724309085568303
DOHH,PWWP2B,0.7278913163838951
DOHH,UBE2J2,0.653352041695215
DOHH,YDJC,0.6838228022998023
DOHH,TIMM13,0.8429226784828969
DOHH,TUBB4B,0.6030312566530186
DOHH,GNB2,0.6411696905754808
DOHH,COX8A,0.6246975539125279
DOHH,CLPP,0.768013850665922
DOHH,LMF2,0.6016220584418742
DOHH,PDF,0.6180508756840599
DOHH,CYHR1,0.6282178994564033
DOHH,NCLN,0.8662117908981155
DOHH,NAT14,0.6485637541793982
DOHH,PPP1R37,0.6027050012741645
DOHH,OTUD4,0.6207851336031764
DOHH,GPATCH3,0.6533813654226839
DOHH,FER,0.6087457661493813
DOHH,UQCC3,0.7799041303448854
DOHH,ARID4A,0.6337779018488993
DOHH,STUB1,0.7301186663927923
DOHH,TIGD5,0.6481903642367272
DOHH,POLR2I,0.6158927429637672
DOHH,PPP1R16A,0.6879581299643505
DOHH,DNPH1,0.7353752165950155
DOHH,ALYREF,0.6104024099973051
DOHH,EXOC3L1,0.6475505241140219
DOHH,UBR3,0.6085179720002968
DOHH,TWF2,0.7135487864463972
DOHH,RPS9,0.6384569163903401
DOHH,RPUSD1,0.7047071131717951
DOHH,NELFA,0.6047348336167869
DOHH,RPP21,0.7080908724844874
DOHH,FBXW9,0.6289083062812082
DOHH,KLF16,0.8255182400092429
DOHH,UQCRC1,0.6036128759922988
DOHH,PUSL1,0.6548118033774365
DOHH,ADAT3,0.6891943628416008
DOHH,LTN1,0.611226617540251
DOHH,SSNA1,0.7536029568999113
DOHH,ZNF510,0.6364330395185503
DOHH,ERCC6L2,0.6228536786749325
DOHH,MIER2,0.6652527316302981
DOHH,MKLN1,0.6466602211752288
DOHH,KIAA1109,0.6338746669830884
DOHH,BOLA1,0.6080466682532875
DOHH,PLEKHJ1,0.7804559285075762
DOHH,C19orf53,0.6223647727423907
DOHH,TMED1,0.6952596881060975
DOHH,RPS28,0.6343255134125521
DOHH,ALKBH4,0.7119693068212029
DOHH,ADCK5,0.7107805794428607
DOHH,DCAF15,0.6283856831877471
DOHH,TMEM161A,0.6943793072309365
DOHH,SEC24B,0.6155829831237861
DOHH,RRP9,0.6987526656084518
DOHH,SURF2,0.757581980182693
DOHH,DENND4C,0.6508526619674919
DOHH,TNIP2,0.695170753319723
DOHH,RIF1,0.6122314739578995
DOHH,BOD1L1,0.6149707698125516
DOHH,PSMD9,0.6117057814762693
DOHH,MBD3,0.8195594223817102
DOHH,FIS1,0.6264493283715284
DOHH,CLASRP,0.6208137761688876
DOHH,POLK,0.6089727637390997
DOHH,ZMYND19,0.6240998304145022
DOHH,PIK3C2A,0.6482707933441029
DOHH,TRPM7,0.6080125044409774
DOHH,GADD45GIP1,0.8311388218228478
DOHH,MIF,0.7113843031889238
DOHH,B4GALT7,0.6111322162701991
DOHH,LSM7,0.8022518443152415
DOHH,RAB11B,0.6645062356100049
DOHH,EMC9,0.6022422382977607
DOHH,ECSIT,0.6103598049820065
DOHH,TCP11L2,0.6267068304565745
DOHH,NFKBIB,0.7598393449463751
DOHH,ACAP2,0.6191651064450229
DOHH,COMMD5,0.6108946744006218
DOHH,PEX14,0.6009231844152311
DOHH,CPTP,0.6879952775764139
DOHH,COX5B,0.6166173245354957
DOHH,FARSA,0.7107776681755569
DOHH,UBXN6,0.7387857063025578
DOHH,SLC12A9,0.6168429516472056
DOHH,WDR18,0.8081845432431839
DOHH,ZNF316,0.6442498143855868
DOHH,ZNF837,0.6890471140933991
DOHH,VPS13C,0.6021380037016267
DOHH,RALY,0.6553351395847002
DOHH,BCAR1,0.6483604059406067
DOHH,ADRM1,0.7332955658720763
DOHH,C7orf50,0.7184116975797036
DOHH,SNRNP70,0.6464038363215182
DOHH,PRKCSH,0.6640683250941778
DOHH,ARFGAP1,0.6316462794724117
DOHH,SPSB2,0.6319243365755672
DOHH,COMMD4,0.6391512783064833
DOHH,NDUFS6,0.7519280755330746
DOHH,FLYWCH2,0.6116873036792254
DOHH,PAM16,0.623821910543297
DOHH,MRPL12,0.7907177348285535
DOHH,AURKAIP1,0.8203494815041195
DOHH,CCM2,0.6019507481887613
DOHH,ZNF358,0.60379810724635
DOHH,GPANK1,0.6324527935355881
DOHH,CORO1B,0.6241960366205012
DOHH,DUS1L,0.6722894099661995
OR4C10P,RNU6-330P,0.6081473206297764
SLC30A6,WDR43,0.6564607604470643
SLC30A6,INAFM1,0.6172074144281114
SLC30A6,ANAPC1,0.6414618898971366
SLC30A6,SPAST,0.7221796233328619
SLC30A6,PRPF40A,0.6006612779971139
SLC30A6,DDX18,0.6031507176363996
SLC30A6,CCDC12,0.6367928755152674
SLC30A6,YIPF4,0.6459000168884194
SLC30A6,ADAM17,0.6075842899403813
SLC30A6,SOS1,0.6504987354382894
SLC30A6,CEBPZ,0.6341981093487582
SLC30A6,PUM2,0.61268013844526
SLC30A6,LCLAT1,0.6043501298110622
SLC30A6,LRPPRC,0.6193064338819003
SLC30A6,RIF1,0.6261679977310927
RNU1-32P,RNU2-57P,0.6214906343133796
RNU1-32P,RN7SKP6,0.6358948817097435
RNU1-32P,RN7SKP174,0.6244682641016175
RNU1-32P,RNU1-139P,0.6034751427202436
RNU1-32P,RNU1-4,0.6029444886461345
RNU1-32P,RN7SKP278,0.6227519892284782
GFI1,LCP2,0.7335665237565361
GFI1,ZNF831,0.7535859551358014
GFI1,CRTAM,0.7460893719832284
GFI1,CTSS,0.6468452740491158
GFI1,CD3E,0.8307335792092745
GFI1,KCNA3,0.6698287155597068
GFI1,FCRL5,0.7039411367728099
GFI1,SLAMF7,0.7877908347513686
GFI1,TRBV2,0.6103515614658931
GFI1,HLA-DPA1,0.6183211344383663
GFI1,GPR174,0.6141164812494061
GFI1,ZBP1,0.6131870703596375
GFI1,CD244,0.6511831001178287
GFI1,CD53,0.7245018047268099
GFI1,CD300LF,0.6091592866600826
GFI1,GZMK,0.7094350956146027
GFI1,ZAP70,0.7959542226767524
GFI1,TNFRSF9,0.6290766206404174
GFI1,KLHL6,0.7542439137792746
GFI1,ARHGAP15,0.7142042601616407
GFI1,TRAV12-3,0.6056163969280777
GFI1,IGKC,0.67263050500094
GFI1,SEL1L3,0.6478974894511993
GFI1,IGLC3,0.629126346746816
GFI1,TMC8,0.7640306704345899
GFI1,TRAF1,0.6869164116243971
GFI1,PARP15,0.7208164636776968
GFI1,CNR2,0.6136121695024882
GFI1,TBC1D10C,0.7228871474071247
GFI1,HVCN1,0.615851777385138
GFI1,CD7,0.7101890639165716
GFI1,HCLS1,0.6914673879725279
GFI1,S1PR4,0.677036741916199
GFI1,LTB,0.6618696420924662
GFI1,DOCK8,0.6108412403956547
GFI1,CD4,0.6648369341794604
GFI1,CD96,0.8077107021296421
GFI1,PIK3R5,0.6407353341861602
GFI1,SAMSN1,0.6807800932880534
GFI1,PLA2G2D,0.7303253011576823
GFI1,TRAV12-2,0.6045155639205426
GFI1,NCF1,0.6196334105603966
GFI1,PATL2,0.6684731999215686
GFI1,CD52,0.7268745532263641
GFI1,TNFRSF8,0.6044997725652019
GFI1,TRDC,0.6125939827526983
GFI1,SNX20,0.7543748520027442
GFI1,SH2D2A,0.6262568609508755
GFI1,RUNX3,0.6791220196231018
GFI1,CD69,0.6926955256823539
GFI1,CD8B,0.7255755636438795
GFI1,RASGRP2,0.6098641614016403
GFI1,MS4A1,0.7169501631526853
GFI1,IL18R1,0.6792369767528492
GFI1,SCML4,0.7578688755260322
GFI1,IGHV5-51,0.6503071522727598
GFI1,ARHGAP9,0.7608911085357489
GFI1,IGHV1-46,0.6057560418934599
GFI1,IGKV4-1,0.6554594273707182
GFI1,GBP1P1,0.6283795921197322
GFI1,LINC00528,0.6084262515288315
GFI1,TRABD2A,0.6127355233268499
GFI1,HLA-DPB1,0.6371866348832587
GFI1,TRBV5-1,0.6419300057655675
GFI1,GBP1,0.6370235235070141
GFI1,LGALS2,0.6696207976858491
GFI1,ITGB7,0.6652847464942919
GFI1,WDFY4,0.69839247846514
GFI1,POU2F2,0.6622407126591376
GFI1,INPP5D,0.6940353779080983
GFI1,PIM2,0.6230258545210184
GFI1,SPIB,0.7034452458973075
GFI1,FCRL3,0.7403631348720431
GFI1,APOBEC3H,0.6210446857102728
GFI1,NCKAP1L,0.6877602670056341
GFI1,ITGB2-AS1,0.6198952987695786
GFI1,UBD,0.6173684919990327
GFI1,P2RY10,0.6250911840317797
GFI1,LINC00892,0.6153998011087363
GFI1,CD8A,0.8182718278716421
GFI1,LINC00861,0.7776307036258012
GFI1,XCR1,0.6675392563393066
GFI1,SIRPG,0.7605095833943997
GFI1,GIMAP5,0.6258513411884896
GFI1,LYZ,0.6571486357134805
GFI1,IL12RB1,0.7601661481545519
GFI1,IGLV2-14,0.6295375496478866
GFI1,WNT10A,0.6191899885752481
GFI1,TRBV12-3,0.6060633640532854
GFI1,CCL4,0.6160045403967064
GFI1,GPR183,0.6547358593673196
GFI1,LINC01215,0.6394237545373442
GFI1,PSTPIP1,0.6970802940747813
GFI1,LILRB1,0.6138948266800369
GFI1,CCR2,0.7415868042705243
GFI1,CD3D,0.8148717056992829
GFI1,IPCEF1,0.7259570375172273
GFI1,DTHD1,0.6185953885062618
GFI1,IGHV3-21,0.6065314308627271
GFI1,RCSD1,0.6206135303718854
GFI1,FCRL1,0.6193767563433992
GFI1,KLRB1,0.7298842706413409
GFI1,SLAMF1,0.8269359358327409
GFI1,HLA-DRA,0.6642840995453934
GFI1,GPSM3,0.6018929802248825
GFI1,LINC00426,0.733019250940276
GFI1,PLEK,0.6991396873354664
GFI1,TRBV6-1,0.6183987936038841
GFI1,FGD2,0.6845587210522427
GFI1,BLK,0.6616478273775226
GFI1,GPR18,0.6181199646056441
GFI1,IL2RG,0.8184370304134765
GFI1,IL10RA,0.7310120759326206
GFI1,PTPN7,0.8034448473835663
GFI1,SLAMF6,0.847396942079305
GFI1,ZC3H12D,0.7110517828136743
GFI1,CXCL9,0.7137515609536821
GFI1,WIPF1,0.6509221889785989
GFI1,SPN,0.7680282909763524
GFI1,TRBV3-1,0.6244445854555252
GFI1,CXCR3,0.7482334878634647
GFI1,IGKV3-15,0.6217879348570361
GFI1,UBASH3A,0.8115540699126822
GFI1,SIT1,0.7945504000107462
GFI1,NKG7,0.7605192937686299
GFI1,SELPLG,0.6197540491002168
GFI1,FCRL6,0.6998685233041293
GFI1,RAC2,0.6443181953865542
GFI1,OR2I1P,0.6158891173436907
GFI1,FGR,0.6076251696534795
GFI1,HLA-DMB,0.6633337049950553
GFI1,ARHGAP25,0.7501542088554688
GFI1,TSPAN32,0.6121869042107768
GFI1,THEMIS,0.7471135686741213
GFI1,MAP4K1,0.7832250276904043
GFI1,CD27,0.8160243218119495
GFI1,TIGIT,0.7739197648844384
GFI1,TESPA1,0.7314120596587915
GFI1,LILRB2,0.603238863643825
GFI1,ICAM3,0.7370254379029143
GFI1,CSF2RB,0.7528835405239397
GFI1,IL18RAP,0.7168219807714492
GFI1,CD247,0.7926953759573988
GFI1,SERPINB9,0.6516082879288323
GFI1,NLRC5,0.6560305333207432
GFI1,LINC00996,0.6637762375116
GFI1,TBX21,0.7665631483067832
GFI1,MPEG1,0.6099860573879443
GFI1,SLA,0.6775307749754427
GFI1,GRAP2,0.7602191647159017
GFI1,PARVG,0.634142942103461
GFI1,SRGN,0.6439114450467165
GFI1,GBP4,0.6391982453505081
GFI1,ARHGAP30,0.7194720026987568
GFI1,GPR171,0.7594696068677209
GFI1,TNFSF14,0.6862996127489049
GFI1,TLR10,0.6404338029325405
GFI1,IRF8,0.7230568443380937
GFI1,IGLC2,0.6538215889040461
GFI1,IGLV1-44,0.6234067513083988
GFI1,MIR155HG,0.6906722421785249
GFI1,FAM78A,0.6853543886892086
GFI1,PLAC8,0.7164636562192063
GFI1,TRG-AS1,0.8035145009657131
GFI1,HLA-DOA,0.6624052144045965
GFI1,MAL,0.6010174911670079
GFI1,NCR3,0.6268582405367857
GFI1,SIGLEC10,0.6112524762895754
GFI1,GAB3,0.6432562872826232
GFI1,CCR5,0.7626727584422249
GFI1,FTH1P22,0.6068091574302418
GFI1,CD6,0.8028105618880299
GFI1,SPOCK2,0.7888571824898867
GFI1,KIF21B,0.6489355330286675
GFI1,CD40LG,0.6966851430880087
GFI1,FCRL2,0.6586793900663522
GFI1,NUGGC,0.6869153539166396
GFI1,TRBV28,0.7726472637702583
GFI1,PLCB2,0.6357093735969374
GFI1,LTA,0.6371650271516889
GFI1,IGLV1-47,0.6297771265683135
GFI1,IGHM,0.6870018082183561
GFI1,TNFRSF1B,0.6643063047083898
GFI1,IGLV2-23,0.6251385549833548
GFI1,TRGC2,0.6484699166140575
GFI1,IGLV3-21,0.6289646720360909
GFI1,XCL1,0.6057717904608276
GFI1,MYO1F,0.6417369011024251
GFI1,CD19,0.6728651198911869
GFI1,TIFAB,0.6689812290268109
GFI1,EOMES,0.7745580091108979
GFI1,IL16,0.6535459543518854
GFI1,IL18BP,0.7095646448482837
GFI1,CD38,0.7629224081052841
GFI1,FMNL1,0.6654201315798263
GFI1,AKNA,0.7134010298904397
GFI1,TLR8,0.6465601895757552
GFI1,C16orf54,0.7743223467556747
GFI1,IGKV3-20,0.6175042366096971
GFI1,FOXP3,0.6404337523015781
GFI1,TRAC,0.7551585713777365
GFI1,TFEC,0.6020670432446877
GFI1,IGLL5,0.6440906132719912
GFI1,TRBV20-1,0.6285344134318069
GFI1,TRBC2,0.8012546789763597
GFI1,IDO1,0.6577318606853315
GFI1,APOBEC3G,0.7025963335835519
GFI1,IL2RB,0.696050297432518
GFI1,SLAMF8,0.6309246183013116
GFI1,SELL,0.7014291759323676
GFI1,TRBV19,0.6424757211451784
GFI1,GVINP1,0.7490461094128044
GFI1,NLRC3,0.7151437606773948
GFI1,DOK2,0.6430562765918827
GFI1,SH2D1A,0.7843288630920369
GFI1,CTSW,0.7192720672545763
GFI1,SSTR3,0.6271007588758066
GFI1,CST7,0.7380289711648063
GFI1,PRKCQ-AS1,0.6406887034814223
GFI1,DOCK2,0.7042347405383933
GFI1,IKZF3,0.7606951391135569
GFI1,GZMB,0.6925436991895294
GFI1,TRBV27,0.6090861459245912
GFI1,TRBV7-9,0.6175619926784569
GFI1,CORO1A,0.6684712756501217
GFI1,IGKV1-5,0.6144819512445654
GFI1,GZMH,0.6835432330168456
GFI1,ZNF683,0.6336686981312478
GFI1,SASH3,0.7492059390969545
GFI1,CAMK4,0.6084539504226574
GFI1,CD2,0.8228785862184059
GFI1,TNFRSF13B,0.6181248410723384
GFI1,CYTIP,0.7022389682486795
GFI1,CLEC4A,0.6134814322457469
GFI1,PTPN22,0.7141147745068506
GFI1,GNLY,0.6330821172792208
GFI1,LPXN,0.6596306048312089
GFI1,TAGAP,0.6988810379621182
GFI1,IL2RA,0.6651397553208078
GFI1,MYO1G,0.6474349726608556
GFI1,CTLA4,0.7092771465010697
GFI1,CLNK,0.6283812453461175
GFI1,CD226,0.7772755159256103
GFI1,EVI2B,0.7199086624916438
GFI1,IGLV1-51,0.6412643574967964
GFI1,TRAF3IP3,0.7408880221801181
GFI1,AGAP2,0.6282019121891648
GFI1,GZMA,0.7864490810972266
GFI1,GZMM,0.6714528237843026
GFI1,IGHG1,0.6320550601271495
GFI1,ACAP1,0.7450506377387368
GFI1,CD48,0.7932546913696297
GFI1,ASB2,0.6523906621085798
GFI1,IGHV1-18,0.6148546747412823
GFI1,RASAL3,0.7094764676835844
GFI1,C11orf21,0.6498280080027401
GFI1,CD3G,0.7984071806557705
GFI1,KLRD1,0.6860363936248657
GFI1,BTLA,0.7825778372257268
GFI1,IGLV3-19,0.6148017896664529
GFI1,SLA2,0.8378960937263613
GFI1,LINC00402,0.6492892508910159
GFI1,CXCR6,0.8217804753084433
GFI1,FCRLA,0.6603459841799343
GFI1,IGHV4-59,0.6041323449354453
GFI1,BTN3A1,0.6049374225327957
GFI1,LAX1,0.7601512112119461
GFI1,BIN2,0.7359079924836093
GFI1,SLFN12L,0.718366591167841
GFI1,PDCD1,0.6914915027739751
GFI1,PCED1B-AS1,0.7036717606212088
GFI1,CD200R1,0.6429270386446082
GFI1,FERMT3,0.6208949798261375
GFI1,AOAH,0.7184007279481266
GFI1,SCIMP,0.6840704016179268
GFI1,HLA-DQA1,0.6625338311948292
GFI1,TRAT1,0.7040574881117362
GFI1,CR2,0.6116578575098954
GFI1,HLA-DOB,0.7128402304182777
GFI1,ITGAL,0.643097085786926
GFI1,ICOS,0.7159961964574167
GFI1,KCNAB2,0.6186138003250774
GFI1,STAT4,0.7420355236688837
GFI1,CD5,0.832925701638763
GFI1,GIMAP4,0.6067656453511405
GFI1,IGHV3-23,0.6203463205996846
GFI1,TRAV9-2,0.6038949507132744
GFI1,LAMP3,0.6884462349293502
GFI1,CD180,0.6014071060638359
GFI1,CLEC10A,0.6012549027701521
GFI1,LY9,0.8368925820133724
GFI1,IGHV3-30,0.6104125389936846
GFI1,TTC24,0.6350130601403579
GFI1,GBP5,0.7110268824338074
GFI1,SAMD3,0.7300749330631748
GFI1,TOX,0.7178484104393328
GFI1,CCL5,0.7860153950445585
GFI1,FASLG,0.6682384307585022
GFI1,MEI1,0.7326319851658429
GFI1,CD72,0.6132604957496689
GFI1,AIM2,0.6694139507613632
GFI1,CCL19,0.6670046512552542
GFI1,STAP1,0.6383313844689836
GFI1,PRKCQ,0.7401403222497929
GFI1,IGKV3-11,0.6236171533982446
GFI1,PYHIN1,0.7846785430291302
GFI1,PIK3CD,0.7236776701363801
GFI1,IL15RA,0.6012980275149161
HLA-DQA2,HLA-DRB6,0.6698004268425279
HLA-DQA2,HLA-DQB2,0.7930748594893864
OBSL1,INHA,0.6777206321363475
RRN3P2,ARHGAP15,0.6171553004392552
RRN3P2,RRN3P1,0.6141246139219062
RRN3P2,WIPF1,0.6113707360142573
RRN3P2,TLDC2,0.6125170302379943
RRN3P2,GAB3,0.6596153488859842
TUBD1,PTRH2,0.624744855684515
TUBD1,HEATR6,0.6606068448433463
TUBD1,NOL11,0.600203509503622
TUBD1,RPS6KB1,0.7274685094620513
TUBD1,RNFT1,0.6344958085972567
TUBD1,TLK2,0.6356537722857418
NPM1P25,BLNK,0.8759624522992758
VAMP4,BLZF1,0.6176407560813602
VAMP4,TOR1AIP1,0.6357882013148892
RRP36,NELFE,0.6084289199953731
RRP36,FKBPL,0.6150914936244231
RRP36,MRPS18A,0.7205380082664101
RRP36,PFDN6,0.6493155027620827
RRP36,MCM3,0.6306641035772713
RRP36,MRPL2,0.7048133745207193
RRP36,RPL7L1,0.6002481810991133
RRP36,TUBB,0.6302442471859879
RRP36,SNRPG,0.6122467364550608
RRP36,MRPL14,0.7458452587567814
RRP36,SLC35B2,0.6604850499526367
RRP36,KLHDC3,0.6666590323235329
RRP36,KLHDC1,0.6414559264801615
RRP36,TBC1D7,0.6209465574160217
RRP36,ECE2,0.6271705485916881
RRP36,RFC2,0.6190731758518206
RRP36,YIPF3,0.6205874138915983
RRP36,XPO5,0.6685638937443599
RRP36,CSNK2B,0.6053497313827919
RRP36,RANBP1,0.6045575565534145
RRP36,SNRPC,0.7230248435954324
RRP36,MRPS10,0.6954474254075289
RRP36,CREBRF,0.6391256896796824
RRP36,CCDC167,0.6428642086020115
RRP36,MEA1,0.7507591984191976
RRP36,TBCC,0.6522105795269698
RRP36,PPP2R5D,0.7385455351870523
RRP36,PPIL1,0.6601614790719329
RRP36,TAF11,0.6530066786171257
RRP36,ABCF1,0.6292010637386067
RRP36,PPM1G,0.6241068975297108
RRP36,LSM2,0.6585410229660021
RRP36,POLR1C,0.7487308234776727
RRP36,BYSL,0.7744809982092551
CD33,LCP2,0.7690564444505686
CD33,CRTAM,0.6271949149804414
CD33,CTSS,0.6986244059863023
CD33,PTGER4,0.6017752985695733
CD33,ZEB2,0.6122783574735826
CD33,HLA-DPA1,0.7054630741542163
CD33,CD53,0.806231914051669
CD33,CD300LF,0.6546919195702035
CD33,SLCO2B1,0.8182963263291552
CD33,CD300LB,0.6331365749524767
CD33,KLHL6,0.6751266407528765
CD33,ARHGAP15,0.6908896787826154
CD33,NCF4,0.8028782542499973
CD33,CD163,0.7444171485750327
CD33,FCGR2A,0.7400854519098701
CD33,TMC8,0.6605976881257014
CD33,NLRP3,0.7407203572383635
CD33,PARP15,0.6110023289457971
CD33,GPR65,0.7652544259704697
CD33,PRAM1,0.6043183390964372
CD33,HAVCR2,0.8086757379007554
CD33,HVCN1,0.6615566185907406
CD33,HCLS1,0.7908837225292848
CD33,LILRB5,0.6159070982374943
CD33,HCST,0.6220225898210877
CD33,HLA-DMA,0.7036741417204484
CD33,CD4,0.8422859187955221
CD33,PIK3R5,0.8119038530172652
CD33,SAMSN1,0.7394450206243595
CD33,CRYBB1,0.6058244998874492
CD33,SIGLEC7,0.722313208375545
CD33,PIK3AP1,0.6931407683988434
CD33,NCF1,0.7152257247909128
CD33,EBI3,0.6102149220286545
CD33,TBXAS1,0.6877128920439435
CD33,SNX20,0.7015823835580512
CD33,ST8SIA4,0.6279924334350879
CD33,LY96,0.686342919116894
CD33,SLC1A3,0.6133482476774129
CD33,ARHGAP9,0.7516945844292698
CD33,LAPTM5,0.8143638992956506
CD33,HLA-DPB1,0.7092314212195692
CD33,LILRA2,0.608223974113465
CD33,MSR1,0.6276742769352641
CD33,P2RY13,0.6760053306965802
CD33,CPVL,0.7014814301767666
CD33,WDFY4,0.7325154174146005
CD33,POU2F2,0.6291737212433407
CD33,INPP5D,0.6852346756248976
CD33,LILRA1,0.7371774377324115
CD33,NCKAP1L,0.8493478114097535
CD33,STAB1,0.6997913461213133
CD33,SAMHD1,0.6383025514472567
CD33,MS4A4A,0.753978946815583
CD33,PIK3CG,0.6375782799189962
CD33,IL12RB1,0.6814923289942142
CD33,CD300A,0.7294393879403432
CD33,EVI2A,0.7723142565116111
CD33,NCF1B,0.6613916577434751
CD33,LILRB4,0.7547382794856949
CD33,FPR1,0.6734238030983875
CD33,TLR4,0.6373679245453906
CD33,CYBB,0.8093283467947758
CD33,NFAM1,0.68597514169901
CD33,CCL4,0.6310673357310046
CD33,GPR183,0.6324207270660488
CD33,PSTPIP1,0.6764502916855133
CD33,LILRB1,0.7803953070660596
CD33,SLC9A9,0.6731125932927743
CD33,CSF2RA,0.69260409284172
CD33,C1orf162,0.7758610095112308
CD33,NPL,0.6434658742125127
CD33,NCF2,0.7247511082836242
CD33,APBB1IP,0.7908002220878863
CD33,CD40,0.6134288666565415
CD33,HLA-DRA,0.7343907330766636
CD33,GPSM3,0.6347992716523689
CD33,FCGR3A,0.6118684473087077
CD33,PLEK,0.8019963412671968
CD33,SIGLEC1,0.6647181109298416
CD33,C3,0.6028919812845498
CD33,FGD2,0.788703897644108
CD33,IL2RG,0.6076599951402131
CD33,IL10RA,0.8071155122751432
CD33,PTPN7,0.6474033164115484
CD33,TNFAIP8L2,0.7891572833357439
CD33,ZC3H12D,0.6209027018029719
CD33,WIPF1,0.7141699892214071
CD33,MRC1,0.6132962650083026
CD33,AIF1,0.8308776597735991
CD33,SPN,0.7129625738203341
CD33,CD300C,0.7860902180907307
CD33,ALOX5,0.6266472116413149
CD33,SLC15A3,0.6604130465501287
CD33,PLEKHO2,0.8048686327626753
CD33,RGS18,0.6383419347368221
CD33,SLC8A1,0.6114412044073526
CD33,FCER1G,0.7898420474496244
CD33,SELPLG,0.7795124505394093
CD33,FGR,0.7664765664810421
CD33,HLA-DMB,0.7911803266909283
CD33,ARHGAP25,0.7044127572059554
CD33,SLC7A7,0.7891147173991788
CD33,LSP1,0.649521303049165
CD33,LILRB2,0.7958683244097906
CD33,DOK3,0.6472188271810699
CD33,CSF2RB,0.6852625936556586
CD33,RASSF4,0.6352087931511802
CD33,MPEG1,0.8028657016641856
CD33,SLA,0.7206010041216951
CD33,CSF1,0.6373325989670332
CD33,PARVG,0.7196507454703492
CD33,SRGN,0.7373368456041035
CD33,FMNL3,0.600472708495574
CD33,ARHGAP30,0.7318693942645024
CD33,LAT2,0.723629426529162
CD33,CYTH4,0.8588463084155796
